platform,brand,campaign_type,spend,impressions,clicks,orders,revenue,day_of_week,is_weekend,CTR,ROAS,CPC,is_risky
Swiggy,Sunfeast,Sponsored_Products,30532.45,304936,13986,1203,226003.92,6,1,0.0459,7.4,2.18,0
Swiggy,Dove,Sponsored_Brands,8755.97,53044,1538,89,51617.88,6,1,0.029,5.9,5.69,0
Blinkit,Surf_Excel,Sponsored_Brands,39972.32,174490,4056,296,222050.37,0,0,0.0232,5.56,9.86,0
Swiggy,Dove,Sponsored_Display,36145.51,466287,4581,109,59574.28,4,0,0.0098,1.65,7.89,1
Swiggy,Oreo,Sponsored_Products,4763.72,44586,1603,90,10922.03,0,0,0.036,2.29,2.97,1
Swiggy,Oreo,Sponsored_Brands,23458.59,145806,3777,235,25607.45,6,1,0.0259,1.09,6.21,1
Zepto,Dove,Sponsored_Display,9111.88,101624,792,25,14619.19,6,1,0.0078,1.6,11.5,1
Zepto,Sunfeast,Sponsored_Products,17205.11,132788,4522,425,69646.0,2,0,0.0341,4.05,3.8,0
Swiggy,Ariel,Sponsored_Brands,1395.01,7655,195,8,5604.11,4,0,0.0255,4.02,7.15,0
Swiggy,Surf_Excel,Sponsored_Brands,20316.33,106642,2413,113,94547.21,3,0,0.0226,4.65,8.42,0
Zepto,Dove,Sponsored_Display,27718.91,281614,2522,59,30478.79,1,0,0.009,1.1,10.99,1
Zepto,Dove,Sponsored_Products,31169.34,200911,6174,516,278118.26,2,0,0.0307,8.92,5.05,0
Blinkit,Dove,Sponsored_Products,33342.77,290418,14609,1791,927249.46,6,1,0.0503,27.81,2.28,0
Blinkit,Ariel,Sponsored_Brands,41896.42,224105,4007,197,128201.84,2,0,0.0179,3.06,10.46,0
Zepto,Ariel,Sponsored_Brands,11165.41,59051,1296,59,40698.01,1,0,0.0219,3.65,8.62,0
Swiggy,Knorr,Sponsored_Brands,6463.85,34131,932,62,8716.61,6,1,0.0273,1.35,6.94,1
Swiggy,Oreo,Sponsored_Products,42651.09,390301,9798,663,78244.85,1,0,0.0251,1.83,4.35,1
Swiggy,Bingo,Sponsored_Display,8252.33,107981,765,12,1003.48,3,0,0.0071,0.12,10.79,1
Swiggy,Sunfeast,Sponsored_Display,48750.62,663589,4829,99,17897.93,2,0,0.0073,0.37,10.1,1
Blinkit,Cadbury,Sponsored_Products,42205.64,323560,14701,1870,431681.21,5,1,0.0454,10.23,2.87,0
Zepto,Ariel,Sponsored_Display,25293.39,320433,2778,70,45193.79,2,0,0.0087,1.79,9.1,1
Swiggy,Bingo,Sponsored_Brands,49080.36,253179,6074,346,32952.66,0,0,0.024,0.67,8.08,1
Blinkit,Ariel,Sponsored_Display,5320.15,77814,476,7,4748.81,4,0,0.0061,0.89,11.18,1
Swiggy,Sunfeast,Sponsored_Display,15501.76,215537,1696,26,4861.04,4,0,0.0079,0.31,9.14,1
Zepto,Cadbury,Sponsored_Display,32092.11,381572,3555,48,12807.89,0,0,0.0093,0.4,9.03,1
Blinkit,Knorr,Sponsored_Brands,17825.34,78896,2321,145,21190.42,6,1,0.0294,1.19,7.68,1
Zepto,Dove,Sponsored_Products,46454.44,350302,9276,646,376123.18,4,0,0.0265,8.1,5.01,0
Zepto,Knorr,Sponsored_Brands,3748.49,16728,321,16,2571.88,1,0,0.0192,0.69,11.68,1
Blinkit,Ariel,Sponsored_Products,27695.89,205207,6838,417,291821.13,4,0,0.0333,10.54,4.05,0
Blinkit,Knorr,Sponsored_Products,29747.88,260145,6754,450,72661.32,4,0,0.026,2.44,4.4,1
Blinkit,Bingo,Sponsored_Products,32810.04,247556,8499,951,92967.66,0,0,0.0343,2.83,3.86,1
Blinkit,Surf_Excel,Sponsored_Display,13155.48,150317,1567,43,36076.25,6,1,0.0104,2.74,8.4,1
Blinkit,Ariel,Sponsored_Display,18546.04,270463,1582,46,31001.77,3,0,0.0058,1.67,11.72,1
Blinkit,Ariel,Sponsored_Products,42262.19,336314,9081,564,348239.65,4,0,0.027,8.24,4.65,0
Blinkit,Bingo,Sponsored_Products,10149.67,78344,3688,566,50435.62,5,1,0.0471,4.97,2.75,0
Swiggy,Oreo,Sponsored_Display,41429.96,571675,4682,85,8739.59,4,0,0.0082,0.21,8.85,1
Zepto,Cadbury,Sponsored_Brands,28351.44,146560,2230,127,31055.47,3,0,0.0152,1.1,12.71,1
Blinkit,Dove,Sponsored_Products,38228.28,260560,11724,1349,708792.81,0,0,0.045,18.54,3.26,0
Swiggy,Bingo,Sponsored_Brands,35823.56,220487,5220,299,28608.73,3,0,0.0237,0.8,6.86,1
Swiggy,Cadbury,Sponsored_Display,10771.82,138835,843,10,2607.01,0,0,0.0061,0.24,12.78,1
Swiggy,Sunfeast,Sponsored_Products,28656.23,213226,5660,509,94238.56,1,0,0.0265,3.29,5.06,0
Zepto,Cadbury,Sponsored_Brands,43452.3,180352,4507,193,50758.66,0,0,0.025,1.17,9.64,1
Blinkit,Sunfeast,Sponsored_Brands,21889.75,125143,2400,162,29960.09,1,0,0.0192,1.37,9.12,1
Swiggy,Bingo,Sponsored_Brands,48346.24,251276,4149,245,20914.11,1,0,0.0165,0.43,11.65,1
Zepto,Ariel,Sponsored_Display,22884.65,276260,2210,42,26306.98,0,0,0.008,1.15,10.36,1
Zepto,Ariel,Sponsored_Display,7567.89,94725,748,15,10480.82,5,1,0.0079,1.38,10.12,1
Zepto,Oreo,Sponsored_Brands,19777.02,88073,2177,119,15069.16,2,0,0.0247,0.76,9.08,1
Swiggy,Bingo,Sponsored_Brands,47609.27,268568,5982,188,18641.63,0,0,0.0223,0.39,7.96,1
Blinkit,Sunfeast,Sponsored_Display,16326.18,220966,2052,30,4873.08,4,0,0.0093,0.3,7.96,1
Swiggy,Cadbury,Sponsored_Brands,43470.86,222776,6167,440,99110.81,5,1,0.0277,2.28,7.05,1
Swiggy,Cadbury,Sponsored_Brands,44121.91,230931,4396,284,63019.97,5,1,0.019,1.43,10.04,1
Blinkit,Sunfeast,Sponsored_Display,17834.23,224558,1962,32,5237.86,4,0,0.0087,0.29,9.09,1
Blinkit,Knorr,Sponsored_Brands,4621.25,25072,419,21,3226.77,2,0,0.0167,0.7,11.03,1
Blinkit,Oreo,Sponsored_Brands,36365.62,167925,4560,241,27304.88,5,1,0.0272,0.75,7.97,1
Zepto,Surf_Excel,Sponsored_Brands,15919.86,82800,1307,43,33350.23,1,0,0.0158,2.09,12.18,1
Blinkit,Ariel,Sponsored_Display,39254.72,428144,4220,87,56469.65,2,0,0.0099,1.44,9.3,1
Swiggy,Dove,Sponsored_Brands,22411.41,139003,2612,113,55865.19,6,1,0.0188,2.49,8.58,1
Blinkit,Cadbury,Sponsored_Display,24520.7,325381,3324,77,20857.8,4,0,0.0102,0.85,7.38,1
Swiggy,Dove,Sponsored_Display,39006.52,548733,3928,55,29341.42,2,0,0.0072,0.75,9.93,1
Zepto,Surf_Excel,Sponsored_Products,19426.98,118541,3016,182,130196.15,0,0,0.0254,6.7,6.44,0
Swiggy,Bingo,Sponsored_Products,22434.8,199914,5440,380,32155.03,2,0,0.0272,1.43,4.12,1
Swiggy,Dove,Sponsored_Brands,19121.43,120951,2315,139,76612.14,1,0,0.0191,4.01,8.26,0
Blinkit,Surf_Excel,Sponsored_Display,18683.36,211741,2153,57,45687.61,0,0,0.0102,2.45,8.68,1
Blinkit,Ariel,Sponsored_Products,26534.36,233886,8003,945,708543.02,3,0,0.0342,26.7,3.32,0
Swiggy,Sunfeast,Sponsored_Brands,40535.57,207768,5090,262,49732.06,4,0,0.0245,1.23,7.96,1
Blinkit,Knorr,Sponsored_Products,18407.53,125610,5254,574,87338.43,4,0,0.0418,4.74,3.5,0
Zepto,Ariel,Sponsored_Products,26450.61,214908,9488,805,506869.74,2,0,0.0441,19.16,2.79,0
Zepto,Cadbury,Sponsored_Display,33701.0,348513,4021,128,32487.34,5,1,0.0115,0.96,8.38,1
Blinkit,Surf_Excel,Sponsored_Display,13837.25,183767,1037,28,19519.15,0,0,0.0056,1.41,13.34,1
Zepto,Dove,Sponsored_Products,14237.38,99441,3536,367,187942.77,3,0,0.0356,13.2,4.03,0
Blinkit,Cadbury,Sponsored_Products,46703.95,415035,10501,879,206345.85,0,0,0.0253,4.42,4.45,0
Swiggy,Knorr,Sponsored_Display,36314.96,499941,2869,35,5532.63,4,0,0.0057,0.15,12.66,1
Swiggy,Sunfeast,Sponsored_Brands,29070.74,164575,3399,185,33099.17,0,0,0.0207,1.14,8.55,1
Zepto,Bingo,Sponsored_Display,32562.14,357886,3083,72,6948.07,3,0,0.0086,0.21,10.56,1
Blinkit,Cadbury,Sponsored_Products,1950.32,16501,881,103,25568.72,5,1,0.0534,13.11,2.21,0
Blinkit,Bingo,Sponsored_Brands,31096.1,161258,3746,236,19376.38,2,0,0.0232,0.62,8.3,1
Zepto,Surf_Excel,Sponsored_Products,25720.69,205212,9319,953,669467.59,1,0,0.0454,26.03,2.76,0
Swiggy,Knorr,Sponsored_Brands,27514.61,135775,2477,129,19422.84,0,0,0.0182,0.71,11.11,1
Zepto,Dove,Sponsored_Products,18291.48,134348,4202,318,167883.03,1,0,0.0313,9.18,4.35,0
Swiggy,Knorr,Sponsored_Brands,4532.96,26381,496,28,4215.74,4,0,0.0188,0.93,9.14,1
Blinkit,Knorr,Sponsored_Brands,10070.29,44286,1091,46,7186.49,2,0,0.0246,0.71,9.23,1
Swiggy,Oreo,Sponsored_Products,47561.86,422697,16385,1206,136766.41,6,1,0.0388,2.88,2.9,1
Zepto,Knorr,Sponsored_Brands,20730.63,87169,2234,133,18055.6,2,0,0.0256,0.87,9.28,1
Blinkit,Knorr,Sponsored_Display,23600.82,257509,1863,36,5888.12,0,0,0.0072,0.25,12.67,1
Zepto,Ariel,Sponsored_Products,3109.13,23776,1232,172,111178.24,5,1,0.0518,35.76,2.52,0
Zepto,Cadbury,Sponsored_Display,2359.53,27723,225,6,1602.96,2,0,0.0081,0.68,10.49,1
Swiggy,Dove,Sponsored_Products,36000.48,336701,8818,662,325784.94,0,0,0.0262,9.05,4.08,0
Zepto,Ariel,Sponsored_Brands,27135.69,141447,2668,90,63407.57,0,0,0.0189,2.34,10.17,1
Swiggy,Ariel,Sponsored_Brands,25680.95,150420,3676,194,119176.95,1,0,0.0244,4.64,6.99,0
Blinkit,Cadbury,Sponsored_Brands,12534.66,58865,1100,72,17528.9,2,0,0.0187,1.4,11.4,1
Swiggy,Cadbury,Sponsored_Products,37365.16,324105,13035,1203,274328.35,0,0,0.0402,7.34,2.87,0
Blinkit,Surf_Excel,Sponsored_Display,8827.71,128332,1007,28,21301.69,1,0,0.0078,2.41,8.77,1
Swiggy,Cadbury,Sponsored_Display,9901.77,132339,1334,28,6271.54,3,0,0.0101,0.63,7.42,1
Zepto,Oreo,Sponsored_Products,23305.25,168318,5670,588,73356.88,6,1,0.0337,3.15,4.11,0
Swiggy,Oreo,Sponsored_Products,14670.85,127935,5245,494,61892.35,1,0,0.041,4.22,2.8,0
Swiggy,Ariel,Sponsored_Display,12749.42,177286,1289,22,15018.18,1,0,0.0073,1.18,9.89,1
Blinkit,Bingo,Sponsored_Display,32439.26,411398,3338,98,8034.12,0,0,0.0081,0.25,9.72,1
Zepto,Surf_Excel,Sponsored_Display,32723.1,343603,2173,47,34640.84,4,0,0.0063,1.06,15.06,1
Swiggy,Bingo,Sponsored_Display,41313.59,605191,4345,84,6929.21,4,0,0.0072,0.17,9.51,1
Zepto,Bingo,Sponsored_Products,21176.57,151887,5819,616,56921.78,5,1,0.0383,2.69,3.64,1
Swiggy,Ariel,Sponsored_Products,4117.71,33638,1042,55,40731.19,4,0,0.031,9.89,3.95,0
Swiggy,Sunfeast,Sponsored_Brands,14046.49,84172,1590,71,13070.37,1,0,0.0189,0.93,8.83,1
Zepto,Ariel,Sponsored_Display,49010.27,645736,7023,127,88624.1,5,1,0.0109,1.81,6.98,1
Swiggy,Dove,Sponsored_Brands,30014.8,169226,2672,161,98033.78,0,0,0.0158,3.27,11.23,0
Zepto,Dove,Sponsored_Products,35631.99,255970,7260,760,435528.31,2,0,0.0284,12.22,4.91,0
Swiggy,Cadbury,Sponsored_Products,864.21,7754,293,37,8956.58,6,1,0.0378,10.36,2.95,0
Blinkit,Cadbury,Sponsored_Brands,26151.18,142762,3389,165,40609.04,6,1,0.0237,1.55,7.72,1
Zepto,Sunfeast,Sponsored_Display,2357.67,24720,181,5,850.2,1,0,0.0073,0.36,13.03,1
Swiggy,Cadbury,Sponsored_Display,28676.9,454198,4143,100,26743.84,1,0,0.0091,0.93,6.92,1
Swiggy,Dove,Sponsored_Display,46078.16,642917,7413,226,135049.83,5,1,0.0115,2.93,6.22,1
Blinkit,Bingo,Sponsored_Display,48436.75,527737,3350,61,4923.72,0,0,0.0063,0.1,14.46,1
Zepto,Ariel,Sponsored_Brands,27257.36,114679,2779,166,116000.73,3,0,0.0242,4.26,9.81,0
Swiggy,Knorr,Sponsored_Brands,23181.14,121196,2265,126,19956.88,1,0,0.0187,0.86,10.23,1
Blinkit,Oreo,Sponsored_Products,47278.35,359801,15504,1128,135811.27,3,0,0.0431,2.87,3.05,1
Swiggy,Knorr,Sponsored_Display,33843.69,471076,4649,75,11381.89,3,0,0.0099,0.34,7.28,1
Zepto,Knorr,Sponsored_Display,3712.51,42643,344,6,873.21,4,0,0.0081,0.24,10.79,1
Swiggy,Dove,Sponsored_Display,23553.42,369242,3626,78,41027.48,0,0,0.0098,1.74,6.5,1
Swiggy,Knorr,Sponsored_Brands,12392.13,66789,1300,64,9613.05,6,1,0.0195,0.78,9.53,1
Swiggy,Ariel,Sponsored_Display,23755.31,316753,3100,86,62221.64,6,1,0.0098,2.62,7.66,1
Swiggy,Sunfeast,Sponsored_Brands,23045.55,117882,2123,121,22998.79,3,0,0.018,1.0,10.86,1
Blinkit,Surf_Excel,Sponsored_Display,29316.17,361434,2884,85,63333.27,6,1,0.008,2.16,10.17,1
Blinkit,Cadbury,Sponsored_Display,18160.14,228662,2198,54,13602.34,0,0,0.0096,0.75,8.26,1
Zepto,Surf_Excel,Sponsored_Products,8631.39,52703,2223,214,155602.38,4,0,0.0422,18.03,3.88,0
Blinkit,Bingo,Sponsored_Display,25434.11,356767,2920,48,4430.75,0,0,0.0082,0.17,8.71,1
Blinkit,Ariel,Sponsored_Display,41595.04,537649,4297,119,76760.88,1,0,0.008,1.85,9.68,1
Zepto,Ariel,Sponsored_Products,33368.61,258922,6543,408,289375.01,3,0,0.0253,8.67,5.1,0
Blinkit,Oreo,Sponsored_Brands,17249.21,77576,1575,58,6978.63,0,0,0.0203,0.4,10.95,1
Blinkit,Ariel,Sponsored_Brands,46808.39,215347,4139,264,197481.15,6,1,0.0192,4.22,11.31,0
Zepto,Cadbury,Sponsored_Display,45654.27,539611,5170,81,21832.6,2,0,0.0096,0.48,8.83,1
Zepto,Ariel,Sponsored_Brands,10862.75,54390,959,36,23198.52,0,0,0.0176,2.14,11.33,1
Zepto,Knorr,Sponsored_Display,2451.17,26701,277,4,609.37,3,0,0.0104,0.25,8.85,1
Swiggy,Oreo,Sponsored_Products,37194.78,282767,9933,737,85906.37,4,0,0.0351,2.31,3.74,1
Swiggy,Cadbury,Sponsored_Products,41466.71,408875,16232,1043,258307.62,6,1,0.0397,6.23,2.55,0
Zepto,Sunfeast,Sponsored_Display,48409.3,544616,3401,89,16748.23,4,0,0.0062,0.35,14.23,1
Zepto,Sunfeast,Sponsored_Products,44546.9,326869,12219,701,119460.75,3,0,0.0374,2.68,3.65,1
Zepto,Sunfeast,Sponsored_Products,30226.47,187946,9563,1050,197942.94,6,1,0.0509,6.55,3.16,0
Swiggy,Sunfeast,Sponsored_Display,26737.59,328712,3370,45,7683.54,1,0,0.0103,0.29,7.93,1
Swiggy,Knorr,Sponsored_Display,1878.13,25765,176,3,502.81,6,1,0.0068,0.27,10.67,1
Blinkit,Ariel,Sponsored_Products,12709.49,102139,4414,414,296575.76,1,0,0.0432,23.33,2.88,0
Blinkit,Surf_Excel,Sponsored_Brands,23250.93,131507,2526,135,98247.46,4,0,0.0192,4.23,9.2,0
Zepto,Cadbury,Sponsored_Brands,31610.94,125225,2120,84,21191.13,4,0,0.0169,0.67,14.91,1
Swiggy,Knorr,Sponsored_Display,28083.97,397227,3696,67,10500.29,3,0,0.0093,0.37,7.6,1
Swiggy,Sunfeast,Sponsored_Display,37260.48,603501,5033,115,18524.66,1,0,0.0083,0.5,7.4,1
Swiggy,Bingo,Sponsored_Brands,14348.46,70676,1289,56,5359.26,4,0,0.0182,0.37,11.13,1
Zepto,Ariel,Sponsored_Products,28465.15,228913,9740,980,663620.01,1,0,0.0425,23.31,2.92,0
Blinkit,Surf_Excel,Sponsored_Brands,4863.04,22090,505,23,15551.65,4,0,0.0229,3.2,9.63,0
Zepto,Bingo,Sponsored_Brands,20976.44,86079,2557,219,21375.98,6,1,0.0297,1.02,8.2,1
Blinkit,Oreo,Sponsored_Brands,37632.96,191345,4458,286,33154.72,0,0,0.0233,0.88,8.44,1
Blinkit,Bingo,Sponsored_Brands,34823.34,154383,3005,149,13996.66,2,0,0.0195,0.4,11.59,1
Zepto,Oreo,Sponsored_Display,49536.82,616420,7114,158,17605.56,6,1,0.0115,0.36,6.96,1
Blinkit,Oreo,Sponsored_Display,14255.61,166667,2047,71,8937.18,5,1,0.0123,0.63,6.96,1
Blinkit,Sunfeast,Sponsored_Products,25160.37,222116,8043,604,117845.76,0,0,0.0362,4.68,3.13,0
Swiggy,Oreo,Sponsored_Products,16811.76,125910,4510,418,48863.83,5,1,0.0358,2.91,3.73,1
Blinkit,Dove,Sponsored_Products,22309.85,167098,5649,479,243840.47,4,0,0.0338,10.93,3.95,0
Zepto,Cadbury,Sponsored_Products,42919.03,298157,9404,490,115186.98,2,0,0.0315,2.68,4.56,1
Zepto,Cadbury,Sponsored_Brands,34368.35,161378,2515,126,33138.24,2,0,0.0156,0.96,13.67,1
Blinkit,Sunfeast,Sponsored_Display,44180.84,506138,3933,88,16701.72,4,0,0.0078,0.38,11.23,1
Swiggy,Dove,Sponsored_Display,10573.8,138483,1064,18,10076.54,4,0,0.0077,0.95,9.94,1
Swiggy,Bingo,Sponsored_Products,43731.38,392793,11473,745,63938.03,1,0,0.0292,1.46,3.81,1
Blinkit,Knorr,Sponsored_Products,3458.23,24418,1002,80,13296.66,4,0,0.041,3.84,3.45,0
Blinkit,Bingo,Sponsored_Brands,44485.66,229350,5510,352,32248.79,3,0,0.024,0.72,8.07,1
Zepto,Ariel,Sponsored_Brands,16789.15,77046,1875,94,66847.96,4,0,0.0243,3.98,8.95,0
Blinkit,Knorr,Sponsored_Products,16072.09,112116,3417,317,44803.26,3,0,0.0305,2.79,4.7,1
Swiggy,Oreo,Sponsored_Display,25848.38,335647,1949,39,4427.23,4,0,0.0058,0.17,13.26,1
Blinkit,Surf_Excel,Sponsored_Display,47064.16,602786,3938,82,61509.56,1,0,0.0065,1.31,11.95,1
Zepto,Knorr,Sponsored_Display,2865.18,30084,256,3,497.89,3,0,0.0085,0.17,11.19,1
Zepto,Surf_Excel,Sponsored_Products,17935.43,145796,6079,384,291586.99,0,0,0.0417,16.26,2.95,0
Zepto,Cadbury,Sponsored_Display,42900.31,499516,4931,94,22464.57,3,0,0.0099,0.52,8.7,1
Zepto,Surf_Excel,Sponsored_Brands,20104.7,81147,2163,137,97127.44,6,1,0.0267,4.83,9.29,0
Zepto,Cadbury,Sponsored_Brands,10358.27,53955,800,41,9082.98,1,0,0.0148,0.88,12.95,1
Blinkit,Dove,Sponsored_Products,21527.31,169504,5570,486,237465.83,5,1,0.0329,11.03,3.86,0
Blinkit,Dove,Sponsored_Brands,19584.85,91978,2181,116,60898.06,3,0,0.0237,3.11,8.98,0
Blinkit,Sunfeast,Sponsored_Products,45813.1,404697,14525,1713,326505.42,6,1,0.0359,7.13,3.15,0
Blinkit,Sunfeast,Sponsored_Display,38215.75,493673,3654,125,22403.69,6,1,0.0074,0.59,10.46,1
Zepto,Oreo,Sponsored_Display,25503.22,288685,3168,106,13839.52,6,1,0.011,0.54,8.05,1
Swiggy,Knorr,Sponsored_Display,49424.34,684087,4703,110,15751.83,4,0,0.0069,0.32,10.51,1
Blinkit,Oreo,Sponsored_Brands,23531.24,120080,2237,160,19119.97,6,1,0.0186,0.81,10.52,1
Swiggy,Cadbury,Sponsored_Products,3382.77,33176,1470,126,33187.16,4,0,0.0443,9.81,2.3,0
Blinkit,Oreo,Sponsored_Display,13482.58,156302,1487,34,3715.06,5,1,0.0095,0.28,9.07,1
Blinkit,Surf_Excel,Sponsored_Products,22085.49,190615,8666,522,385038.08,1,0,0.0455,17.43,2.55,0
Swiggy,Cadbury,Sponsored_Display,8266.68,122119,1019,14,3636.77,2,0,0.0083,0.44,8.11,1
Zepto,Sunfeast,Sponsored_Brands,47404.47,209728,4737,301,58444.82,4,0,0.0226,1.23,10.01,1
Blinkit,Dove,Sponsored_Brands,38459.02,198957,4784,406,230645.56,6,1,0.024,6.0,8.04,0
Blinkit,Sunfeast,Sponsored_Products,13780.22,109794,5375,585,100864.28,6,1,0.049,7.32,2.56,0
Blinkit,Knorr,Sponsored_Brands,29744.82,144273,3751,205,27980.94,0,0,0.026,0.94,7.93,1
Swiggy,Cadbury,Sponsored_Brands,36211.73,233192,5794,350,83949.97,6,1,0.0248,2.32,6.25,1
Zepto,Cadbury,Sponsored_Products,47093.31,307110,9195,655,177552.06,1,0,0.0299,3.77,5.12,0
Swiggy,Surf_Excel,Sponsored_Display,44140.95,568583,4420,96,77146.77,3,0,0.0078,1.75,9.99,1
Swiggy,Knorr,Sponsored_Brands,26002.02,130560,3299,157,22087.28,3,0,0.0253,0.85,7.88,1
Zepto,Dove,Sponsored_Products,38845.3,252109,11547,930,474110.35,6,1,0.0458,12.21,3.36,0
Swiggy,Bingo,Sponsored_Brands,28326.17,170068,3401,179,15632.2,0,0,0.02,0.55,8.33,1
Zepto,Cadbury,Sponsored_Brands,27858.84,139820,2325,97,24576.95,4,0,0.0166,0.88,11.98,1
Blinkit,Cadbury,Sponsored_Brands,6179.73,33919,502,21,5740.49,1,0,0.0148,0.93,12.31,1
Zepto,Surf_Excel,Sponsored_Brands,6743.81,27611,668,34,25738.24,0,0,0.0242,3.82,10.1,0
Blinkit,Oreo,Sponsored_Products,26711.91,194484,5877,637,71990.02,4,0,0.0302,2.7,4.55,1
Swiggy,Ariel,Sponsored_Products,13808.65,134120,5768,358,250643.46,1,0,0.043,18.15,2.39,0
Swiggy,Dove,Sponsored_Products,1541.33,13724,627,77,40075.65,6,1,0.0457,26.0,2.46,0
Blinkit,Sunfeast,Sponsored_Brands,36280.54,175654,4161,210,38973.54,3,0,0.0237,1.07,8.72,1
Swiggy,Knorr,Sponsored_Brands,2108.09,12019,245,7,992.17,1,0,0.0204,0.47,8.6,1
Zepto,Cadbury,Sponsored_Brands,29966.2,127886,3221,157,38258.89,6,1,0.0252,1.28,9.3,1
Blinkit,Cadbury,Sponsored_Products,27190.09,209427,10750,1467,349359.22,5,1,0.0513,12.85,2.53,0
Swiggy,Sunfeast,Sponsored_Brands,48456.33,271501,6225,210,38059.92,2,0,0.0229,0.79,7.78,1
Blinkit,Dove,Sponsored_Display,24468.55,311617,1770,29,14267.49,1,0,0.0057,0.58,13.82,1
Zepto,Ariel,Sponsored_Brands,3648.27,18844,420,14,9394.08,2,0,0.0223,2.57,8.69,1
Zepto,Oreo,Sponsored_Display,27808.55,278776,2810,45,5262.87,1,0,0.0101,0.19,9.9,1
Swiggy,Cadbury,Sponsored_Brands,42134.26,207235,4202,129,29912.45,2,0,0.0203,0.71,10.03,1
Zepto,Ariel,Sponsored_Products,49844.04,360126,16667,1697,1084198.28,5,1,0.0463,21.75,2.99,0
Blinkit,Dove,Sponsored_Brands,21801.99,118042,1794,120,61768.71,3,0,0.0152,2.83,12.15,1
Zepto,Sunfeast,Sponsored_Display,16354.79,195052,1304,29,5123.43,4,0,0.0067,0.31,12.54,1
Blinkit,Surf_Excel,Sponsored_Display,45379.34,551869,4392,83,64052.91,2,0,0.008,1.41,10.33,1
Blinkit,Oreo,Sponsored_Brands,9966.49,58079,1365,67,7581.34,5,1,0.0235,0.76,7.3,1
Zepto,Knorr,Sponsored_Display,30963.73,317032,3119,44,6547.12,2,0,0.0098,0.21,9.93,1
Swiggy,Cadbury,Sponsored_Display,20582.86,319725,2965,62,15927.05,3,0,0.0093,0.77,6.94,1
Zepto,Dove,Sponsored_Products,2533.58,19363,811,73,41398.79,2,0,0.0419,16.34,3.12,0
Blinkit,Surf_Excel,Sponsored_Brands,17690.78,85954,2148,104,79067.51,5,1,0.025,4.47,8.24,0
Blinkit,Knorr,Sponsored_Brands,13628.81,75099,1557,122,18834.99,6,1,0.0207,1.38,8.75,1
Zepto,Bingo,Sponsored_Brands,34461.51,164418,3394,295,27379.78,5,1,0.0206,0.79,10.15,1
Swiggy,Dove,Sponsored_Display,47465.13,609718,3737,45,23084.76,0,0,0.0061,0.49,12.7,1
Swiggy,Dove,Sponsored_Brands,13768.34,69804,1573,95,54015.13,3,0,0.0225,3.92,8.75,0
Blinkit,Knorr,Sponsored_Brands,40667.56,191886,5985,491,80902.1,6,1,0.0312,1.99,6.79,1
Blinkit,Surf_Excel,Sponsored_Products,3240.31,28193,1108,121,96135.66,0,0,0.0393,29.67,2.92,0
Swiggy,Bingo,Sponsored_Products,27136.99,231667,8987,533,47747.67,3,0,0.0388,1.76,3.02,1
Zepto,Ariel,Sponsored_Products,3992.23,29386,1191,126,84754.62,6,1,0.0405,21.23,3.35,0
Blinkit,Ariel,Sponsored_Display,46734.63,621751,3956,59,37989.3,2,0,0.0064,0.81,11.81,1
Blinkit,Sunfeast,Sponsored_Brands,38434.39,176981,3405,177,32796.76,6,1,0.0192,0.85,11.29,1
Swiggy,Surf_Excel,Sponsored_Products,33068.52,248921,11799,970,698529.96,5,1,0.0474,21.12,2.8,0
Zepto,Oreo,Sponsored_Products,41282.87,330408,8912,551,69849.6,0,0,0.027,1.69,4.63,1
Swiggy,Cadbury,Sponsored_Products,32552.23,326106,12602,859,209063.43,2,0,0.0386,6.42,2.58,0
Zepto,Knorr,Sponsored_Brands,48462.75,216916,6703,306,42787.7,5,1,0.0309,0.88,7.23,1
Zepto,Sunfeast,Sponsored_Brands,35840.92,176205,3268,200,37812.04,3,0,0.0185,1.05,10.97,1
Zepto,Bingo,Sponsored_Brands,46270.6,207645,5393,356,30643.66,6,1,0.026,0.66,8.58,1
Blinkit,Knorr,Sponsored_Display,26098.03,327382,2957,102,15517.12,5,1,0.009,0.59,8.83,1
Swiggy,Knorr,Sponsored_Display,6294.69,99738,993,18,2765.38,2,0,0.01,0.44,6.34,1
Swiggy,Surf_Excel,Sponsored_Products,26644.8,225936,8095,730,490371.33,0,0,0.0358,18.4,3.29,0
Zepto,Cadbury,Sponsored_Brands,6780.2,31708,773,51,14649.61,0,0,0.0244,2.16,8.77,1
Blinkit,Oreo,Sponsored_Products,29828.43,269376,8244,710,85350.54,6,1,0.0306,2.86,3.62,1
Blinkit,Ariel,Sponsored_Brands,24383.41,109069,2126,165,121124.71,5,1,0.0195,4.97,11.47,0
Swiggy,Dove,Sponsored_Brands,31317.48,197473,3849,158,87708.36,2,0,0.0195,2.8,8.14,1
Blinkit,Dove,Sponsored_Brands,997.33,5831,151,9,5147.74,1,0,0.0259,5.16,6.6,0
Blinkit,Knorr,Sponsored_Display,10144.6,141407,920,25,3677.47,3,0,0.0065,0.36,11.03,1
Zepto,Ariel,Sponsored_Display,24820.86,302810,1744,35,22932.67,3,0,0.0058,0.92,14.23,1
Blinkit,Ariel,Sponsored_Brands,47549.93,228088,5721,377,247196.32,2,0,0.0251,5.2,8.31,0
